V1,V2,V3
-81.7663125948407,45.5608591885442,150.669998168945
-81.7329286798179,45.5608591885442,156.520004272461
-81.6995447647951,45.5608591885442,147.850006103516
-81.6661608497724,45.5608591885442,149.940002441406
-81.6327769347496,45.5608591885442,166.119995117188
-81.5993930197269,45.5608591885442,137.300003051758
-81.5660091047041,45.5608591885442,77.5600051879883
-81.5326251896813,45.5608591885442,83.8400039672852
-81.4992412746586,45.5608591885442,137.620010375977
-81.4658573596358,45.5608591885442,147.93000793457
-81.4324734446131,45.5608591885442,114.340003967285
-81.3990895295903,45.5608591885442,118.120002746582
-81.3657056145675,45.5608591885442,116.490005493164
-81.3323216995448,45.5608591885442,115.209999084473
-81.298937784522,45.5608591885442,113
-81.2655538694992,45.5608591885442,121.779998779297
-81.2321699544765,45.5608591885442,122.020004272461
-81.1987860394537,45.5608591885442,127.160003662109
-81.165402124431,45.5608591885442,136.029998779297
-81.1320182094082,45.5608591885442,122.900001525879
-81.0986342943854,45.5608591885442,127.220001220703
-81.0652503793627,45.5608591885442,118.005004882812
-81.0318664643399,45.5608591885442,124.38500213623
-80.9984825493171,45.5608591885442,136.095001220703
-80.9650986342944,45.5608591885442,135.654998779297
-80.9317147192716,45.5608591885442,114.404998779297
-80.8983308042489,45.5608591885442,135.154998779297
-80.8649468892261,45.5608591885442,132.514999389648
-80.8315629742033,45.5608591885442,123.735000610352
-80.7981790591806,45.5608591885442,118.267501831055
-80.7647951441578,45.5608591885442,122.807502746582
-80.731411229135,45.5608591885442,128.647506713867
-80.6980273141123,45.5608591885442,135.127502441406
-80.6646433990895,45.5608591885442,146.407501220703
-80.6312594840668,45.5608591885442,155.847503662109
-80.597875569044,45.5608591885442,163.997497558594
-80.5644916540212,45.5608591885442,169.107498168945
-80.5311077389985,45.5608591885442,172.960006713867
-80.4977238239757,45.5608591885442,174.300003051758
-80.464339908953,45.5608591885442,176.830001831055
-80.4309559939302,45.5608591885442,172.25
-80.3975720789074,45.5608591885442,180.089996337891
-80.3641881638847,45.5608591885442,194.669998168945
-80.3308042488619,45.5608591885442,211.240005493164
-80.2974203338392,45.5608591885442,214.009994506836
-80.2640364188164,45.5608591885442,213.179656982422
-80.2306525037936,45.5608591885442,219.349655151367
-80.1972685887709,45.5608591885442,229.15966796875
-80.1638846737481,45.5608591885442,225.699661254883
-80.1305007587253,45.5608591885442,232.949661254883
-80.0971168437026,45.5608591885442,253.789657592773
-80.0637329286798,45.5608591885442,256.279663085938
-80.0303490136571,45.5608591885442,253.239654541016
-79.9969650986343,45.5608591885442,255.542999267578
-79.9635811836115,45.5608591885442,254.692993164062
-79.9301972685888,45.5608591885442,266.342987060547
-79.896813353566,45.5608591885442,260.56298828125
-79.8634294385432,45.5608591885442,271.06298828125
-79.8300455235205,45.5608591885442,286.542999267578
-79.7966616084977,45.5608591885442,295.923004150391
-79.763277693475,45.5608591885442,281.692993164062
-79.7298937784522,45.5608591885442,296.579772949219
-79.6965098634294,45.5608591885442,306.419769287109
-79.6631259484067,45.5608591885442,317.399780273438
-79.6297420333839,45.5608591885442,318.409759521484
-79.5963581183612,45.5608591885442,325.059783935547
-79.5629742033384,45.5608591885442,335.989776611328
-79.5295902883156,45.5608591885442,327.159759521484
-79.4962063732929,45.5608591885442,324.609771728516
-79.4628224582701,45.5608591885442,325.908325195312
-79.4294385432473,45.5608591885442,302.438323974609
-79.3960546282246,45.5608591885442,324.898315429688
-79.3626707132018,45.5608591885442,338.138305664062
-79.3292867981791,45.5608591885442,337.348327636719
-79.2959028831563,45.5608591885442,359.458312988281
-79.2625189681335,45.5608591885442,353.728302001953
-79.2291350531108,45.5608591885442,347.768310546875
-79.195751138088,45.5608591885442,390.313842773438
-79.1623672230652,45.5608591885442,399.433868408203
-79.1289833080425,45.5608591885442,409.223846435547
-79.0955993930197,45.5608591885442,426.9638671875
-79.062215477997,45.5608591885442,425.023864746094
-79.0288315629742,45.5608591885442,436.733856201172
-78.9954476479514,45.5608591885442,454.593841552734
-78.9620637329287,45.5608591885442,503.343841552734
-78.9286798179059,45.5608591885442,482.446929931641
-78.8952959028832,45.5608591885442,488.526916503906
-78.8619119878604,45.5608591885442,508.146942138672
-78.8285280728376,45.5608591885442,485.916931152344
-78.7951441578149,45.5608591885442,475.716918945312
-78.7617602427921,45.5608591885442,468.726928710938
-78.7283763277694,45.5608591885442,427.966918945312
-78.6949924127466,45.5608591885442,449.576934814453
-78.6616084977238,45.5608591885442,456.660583496094
-78.6282245827011,45.5608591885442,448.880584716797
-78.5948406676783,45.5608591885442,445.8505859375
-78.5614567526555,45.5608591885442,444.160583496094
-78.5280728376328,45.5608591885442,444.390594482422
-78.49468892261,45.5608591885442,459.210601806641
-78.4613050075873,45.5608591885442,433.550598144531
-78.4279210925645,45.5608591885442,427.660583496094
-78.3945371775417,45.5608591885442,435.777252197266
-78.361153262519,45.5608591885442,453.527252197266
-78.3277693474962,45.5608591885442,465.487274169922
-78.2943854324734,45.5608591885442,451.107269287109
-78.2610015174507,45.5608591885442,438.277252197266
-78.2276176024279,45.5608591885442,445.507263183594
-78.1942336874052,45.5608591885442,458.547271728516
-78.1608497723824,45.5608591885442,431.947265625
-78.1274658573596,45.5608591885442,383.602508544922
-78.0940819423369,45.5608591885442,393.382507324219
-78.0606980273141,45.5608591885442,384.292510986328
-78.0273141122914,45.5608591885442,339.412506103516
-77.9939301972686,45.5608591885442,402.502502441406
-77.9605462822458,45.5608591885442,447.392486572266
-77.9271623672231,45.5608591885442,397.242492675781
-77.8937784522003,45.5608591885442,401.722503662109
-77.8603945371775,45.5608591885442,404.025299072266
-77.8270106221548,45.5608591885442,377.695281982422
-77.793626707132,45.5608591885442,401.185302734375
-77.7602427921093,45.5608591885442,392.605285644531
-77.7268588770865,45.5608591885442,351.705291748047
-77.6934749620637,45.5608591885442,318.635284423828
-77.660091047041,45.5608591885442,297.905303955078
-77.6267071320182,45.5608591885442,312.795288085938
-77.5933232169954,45.5608591885442,271.5
-77.5599393019727,45.5608591885442,230.849990844727
-77.5265553869499,45.5608591885442,219.169998168945
-77.4931714719272,45.5608591885442,213.110000610352
-77.4597875569044,45.5608591885442,189.5
-77.4264036418816,45.5608591885442,186.509994506836
-77.3930197268589,45.5608591885442,188.539993286133
-77.3596358118361,45.5608591885442,182.940002441406
-77.3262518968134,45.5608591885442,172.485000610352
-77.2928679817906,45.5608591885442,195.154998779297
-77.2594840667678,45.5608591885442,205.494995117188
-77.2261001517451,45.5608591885442,194.724990844727
-77.1927162367223,45.5608591885442,180.395004272461
-77.1593323216996,45.5608591885442,183.44499206543
-77.1259484066768,45.5608591885442,188.334991455078
-77.092564491654,45.5608591885442,192.324996948242
-77.0591805766313,45.5608591885442,167.024795532227
-77.0257966616085,45.5608591885442,156.514785766602
-76.9924127465857,45.5608591885442,139.08479309082
-76.959028831563,45.5608591885442,152.174789428711
-76.9256449165402,45.5608591885442,135.564788818359
-76.8922610015175,45.5608591885442,152.364791870117
-76.8588770864947,45.5608591885442,170.714797973633
-76.8254931714719,45.5608591885442,162.104797363281
-76.7921092564492,45.5608591885442,167.338119506836
-76.7587253414264,45.5608591885442,171.858123779297
-76.7253414264036,45.5608591885442,181.018127441406
-76.6919575113809,45.5608591885442,168.948120117188
-76.6585735963581,45.5608591885442,113.298126220703
-76.6251896813354,45.5608591885442,86.0181274414062
-76.5918057663126,45.5608591885442,82.5981216430664
-76.5584218512898,45.5608591885442,92.6381225585938
-76.5250379362671,45.5608591885442,103.242599487305
-76.4916540212443,45.5608591885442,121.712600708008
-76.4582701062215,45.5608591885442,135.562606811523
-76.4248861911988,45.5608591885442,131.552597045898
-76.391502276176,45.5608591885442,131.382598876953
-76.3581183611533,45.5608591885442,137.242599487305
-76.3247344461305,45.5608591885442,129.622604370117
-76.2913505311077,45.5608591885442,99.552604675293
-76.257966616085,45.5608591885442,102.538887023926
-76.2245827010622,45.5608591885442,102.568893432617
-76.1911987860395,45.5608591885442,93.9588928222656
-76.1578148710167,45.5608591885442,83.6288909912109
-76.1244309559939,45.5608591885442,83.6188888549805
-76.0910470409712,45.5608591885442,87.60888671875
-76.0576631259484,45.5608591885442,121.948890686035
-76.0242792109256,45.5608591885442,252.748886108398
-75.9908952959029,45.5608591885442,350.714874267578
-75.9575113808801,45.5608591885442,323.724853515625
-75.9241274658574,45.5608591885442,226.894866943359
-75.8907435508346,45.5608591885442,188.964859008789
-75.8573596358118,45.5608591885442,205.964859008789
-75.8239757207891,45.5608591885442,137.384857177734
-75.7905918057663,45.5608591885442,156.55485534668
-75.7572078907436,45.5608591885442,173.474853515625
-75.7238239757208,45.5608591885442,162.845260620117
-75.690440060698,45.5608591885442,129.055267333984
-75.6570561456753,45.5608591885442,109.215263366699
-75.6236722306525,45.5608591885442,113.445259094238
-75.5902883156297,45.5608591885442,116.665260314941
-75.556904400607,45.5608591885442,106.665260314941
-75.5235204855842,45.5608591885442,98.6352615356445
-75.4901365705615,45.5608591885442,97.9152603149414
-75.4567526555387,45.5608591885442,91.3637847900391
-75.4233687405159,45.5608591885442,71.0737838745117
-75.3899848254932,45.5608591885442,52.5937805175781
-75.3566009104704,45.5608591885442,45.6137809753418
-75.3232169954477,45.5608591885442,41.7237815856934
-75.2898330804249,45.5608591885442,52.1037826538086
-75.2564491654021,45.5608591885442,57.3137817382812
-75.2230652503794,45.5608591885442,82.3237838745117
-75.1896813353566,45.5608591885442,83.7235794067383
-75.1562974203338,45.5608591885442,71.7435760498047
-75.1229135053111,45.5608591885442,67.8335800170898
-75.0895295902883,45.5608591885442,64.1135787963867
-75.0561456752656,45.5608591885442,58.6635780334473
-75.0227617602428,45.5608591885442,62.0735778808594
-74.98937784522,45.5608591885442,74.033576965332
-74.9559939301973,45.5608591885442,80.5135803222656
-74.9226100151745,45.5608591885442,78.2849960327148
-74.8892261001517,45.5608591885442,62.6549987792969
-74.855842185129,45.5608591885442,50.8949966430664
-74.8224582701062,45.5608591885442,49.9849967956543
-74.7890743550835,45.5608591885442,50.1549987792969
-74.7556904400607,45.5608591885442,55.4749984741211
-74.7223065250379,45.5608591885442,64.4049987792969
-74.6889226100152,45.5608591885442,66.4649963378906
-74.6555386949924,45.5608591885442,71.7681121826172
-74.6221547799696,45.5608591885442,81.4081115722656
-74.5887708649469,45.5608591885442,75.9581146240234
-74.5553869499241,45.5608591885442,76.198112487793
-74.5220030349014,45.5608591885442,74.2781143188477
-74.4886191198786,45.5608591885442,66.2481155395508
-74.4552352048558,45.5608591885442,53.448112487793
-74.4218512898331,45.5608591885442,47.1781120300293
-74.3884673748103,45.5608591885442,37.963550567627
-74.3550834597876,45.5608591885442,29.0935516357422
-74.3216995447648,45.5608591885442,63.0435523986816
-74.288315629742,45.5608591885442,67.9135513305664
-74.2549317147193,45.5608591885442,74.4935531616211
-74.2215477996965,45.5608591885442,59.8835525512695
-74.1881638846737,45.5608591885442,61.7235527038574
-74.154779969651,45.5608591885442,54.523551940918
-74.1213960546282,45.5608591885442,48.6899223327637
-74.0880121396055,45.5608591885442,65.799919128418
-74.0546282245827,45.5608591885442,89.7199249267578
-74.0212443095599,45.5608591885442,88.0099258422852
-73.9878603945372,45.5608591885442,51.4599227905273
-73.9544764795144,45.5608591885442,33.0399208068848
-73.9210925644917,45.5608591885442,33.2099227905273
-73.8877086494689,45.5608591885442,25.7499217987061
-73.8543247344461,45.5608591885442,29.7794723510742
-73.8209408194234,45.5608591885442,33.3194732666016
-73.7875569044006,45.5608591885442,32.9994735717773
-73.7541729893778,45.5608591885442,35.1894721984863
-73.7207890743551,45.5608591885442,26.6594734191895
-73.6874051593323,45.5608591885442,23.5794734954834
-73.6540212443096,45.5608591885442,34.1794738769531
-73.6206373292868,45.5608591885442,51.3294715881348
-73.587253414264,45.5608591885442,57.3522987365723
-73.5538694992413,45.5608591885442,29.9022979736328
-73.5204855842185,45.5608591885442,8.25229740142822
-73.4871016691958,45.5608591885442,20.3422966003418
-73.453717754173,45.5608591885442,30.222297668457
-73.4203338391502,45.5608591885442,29.142297744751
-73.3869499241275,45.5608591885442,26.5922966003418
-73.3535660091047,45.5608591885442,41.722297668457
-73.3201820940819,45.5608591885442,98.3889541625977
-73.2867981790592,45.5608591885442,22.1089534759521
-73.2534142640364,45.5608591885442,15.0689525604248
-73.2200303490137,45.5608591885442,15.5989532470703
-73.1866464339909,45.5608591885442,111.828956604004
-73.1532625189681,45.5608591885442,215.34895324707
-73.1198786039454,45.5608591885442,40.3789520263672
-73.0864946889226,45.5608591885442,32.8589515686035
-73.0531107738998,45.5608591885442,34.9355049133301
-73.0197268588771,45.5608591885442,34.2655067443848
-72.9863429438543,45.5608591885442,32.4855041503906
-72.9529590288316,45.5608591885442,32.0055046081543
-72.9195751138088,45.5608591885442,33.2355041503906
-72.886191198786,45.5608591885442,54.7855033874512
-72.8528072837633,45.5608591885442,71.9255065917969
-72.8194233687405,45.5608591885442,73.2355041503906
-72.7860394537178,45.5608591885442,54.6356735229492
-72.752655538695,45.5608591885442,54.7156753540039
-72.7192716236722,45.5608591885442,71.4856719970703
-72.6858877086495,45.5608591885442,96.4156723022461
-72.6525037936267,45.5608591885442,91.695671081543
-72.619119878604,45.5608591885442,93.2456741333008
-72.5857359635812,45.5608591885442,107.155670166016
-72.5523520485584,45.5608591885442,130.345672607422
-72.5189681335357,45.5608591885442,129.275482177734
-72.4855842185129,45.5608591885442,147.975479125977
-72.4522003034901,45.5608591885442,172.975479125977
-72.4188163884674,45.5608591885442,191.505477905273
-72.3854324734446,45.5608591885442,194.415481567383
-72.3520485584219,45.5608591885442,203.295471191406
-72.3186646433991,45.5608591885442,238.485473632812
-72.2852807283763,45.5608591885442,251.085479736328
-72.2518968133536,45.5608591885442,219.504776000977
-72.2185128983308,45.5608591885442,276.274780273438
-72.185128983308,45.5608591885442,277.324768066406
-72.1517450682853,45.5608591885442,257.284759521484
-72.1183611532625,45.5608591885442,226.484771728516
-72.0849772382398,45.5608591885442,258.044769287109
-72.051593323217,45.5608591885442,237.924774169922
-72.0182094081942,45.5608591885442,190.184768676758
-71.9848254931715,45.5608591885442,180.686645507812
-71.9514415781487,45.5608591885442,227.64665222168
-71.9180576631259,45.5608591885442,222.176651000977
-71.8846737481032,45.5608591885442,223.956649780273
-71.8512898330804,45.5608591885442,228.276641845703
-71.8179059180577,45.5608591885442,240.366653442383
-71.7845220030349,45.5608591885442,260.016662597656
-71.7511380880121,45.5608591885442,320.216644287109
-71.7177541729894,45.5608591885442,455.542877197266
-71.6843702579666,45.5608591885442,425.782867431641
-71.6509863429439,45.5608591885442,399.152862548828
-71.6176024279211,45.5608591885442,267.502868652344
-71.5842185128983,45.5608591885442,209.292877197266
-71.5508345978756,45.5608591885442,222.892868041992
-71.5174506828528,45.5608591885442,297.832885742188
-71.48406676783,45.5608591885442,370.652862548828
-71.4506828528073,45.5608591885442,385.431518554688
-71.4172989377845,45.5608591885442,375.151519775391
-71.3839150227618,45.5608591885442,335.691528320312
-71.350531107739,45.5608591885442,361.971527099609
-71.3171471927162,45.5608591885442,401.351531982422
-71.2837632776935,45.5608591885442,402.861541748047
-71.2503793626707,45.5608591885442,385.011535644531
-71.2169954476479,45.5608591885442,422.591522216797
-71.1836115326252,45.5608591885442,445.139129638672
-71.1502276176024,45.5608591885442,458.529113769531
-71.1168437025797,45.5608591885442,507.299133300781
-71.0834597875569,45.5608591885442,522.869140625
-71.0500758725341,45.5608591885442,512.049133300781
-71.0166919575114,45.5608591885442,484.409118652344
-70.9833080424886,45.5608591885442,455.609130859375
-70.9499241274659,45.5608591885442,436.839111328125
-70.9165402124431,45.5608591885442,411.506622314453
-70.8831562974203,45.5608591885442,427.306640625
-70.8497723823976,45.5608591885442,468.526611328125
-70.8163884673748,45.5608591885442,483.956634521484
-70.7830045523521,45.5608591885442,509.546630859375
-70.7496206373293,45.5608591885442,474.076629638672
-70.7162367223065,45.5608591885442,530.046630859375
-70.6828528072838,45.5608591885442,602.876647949219
-70.649468892261,45.5608591885442,553.164916992188
-70.6160849772382,45.5608591885442,495.004913330078
-70.5827010622155,45.5608591885442,429.154907226562
-70.5493171471927,45.5608591885442,410.974914550781
-70.51593323217,45.5608591885442,438.014892578125
-70.4825493171472,45.5608591885442,440.304901123047
-70.4491654021244,45.5608591885442,441.814910888672
-70.4157814871017,45.5608591885442,402.914916992188
-70.3823975720789,45.5608591885442,402.268432617188
-70.3490136570561,45.5608591885442,462.178436279297
-70.3156297420334,45.5608591885442,382.568420410156
-70.2822458270106,45.5608591885442,362.408416748047
-70.2488619119879,45.5608591885442,358.358428955078
-70.2154779969651,45.5608591885442,448.768432617188
-70.1820940819423,45.5608591885442,546.688415527344
-70.1487101669196,45.5608591885442,582.058410644531
-70.1153262518968,45.5608591885442,571.704040527344
-70.0819423368741,45.5608591885442,490.794036865234
-70.0485584218513,45.5608591885442,425.384033203125
-70.0151745068285,45.5608591885442,565.934020996094
-69.9817905918058,45.5608591885442,496.504028320312
-69.948406676783,45.5608591885442,417.954040527344
-69.9150227617602,45.5608591885442,463.764038085938
-69.8816388467375,45.5608591885442,385.184020996094
-69.8482549317147,45.5608591885442,342.757537841797
-69.814871016692,45.5608591885442,306.667510986328
-69.7814871016692,45.5608591885442,293.807525634766
-69.7481031866464,45.5608591885442,311.597534179688
-69.7147192716237,45.5608591885442,328.757537841797
-69.6813353566009,45.5608591885442,323.027526855469
-69.6479514415781,45.5608591885442,314.607513427734
-69.6145675265554,45.5608591885442,312.697540283203
-69.5811836115326,45.5608591885442,318.644989013672
-69.5477996965099,45.5608591885442,334.164978027344
-69.5144157814871,45.5608591885442,333.664978027344
-69.4810318664643,45.5608591885442,530.534973144531
-69.4476479514416,45.5608591885442,491.134979248047
-69.4142640364188,45.5608591885442,580.684997558594
-69.3808801213961,45.5608591885442,632.8349609375
-69.3474962063733,45.5608591885442,399.584991455078
-69.3141122913505,45.5608591885442,552.803649902344
-69.2807283763278,45.5608591885442,714.873657226562
-69.247344461305,45.5608591885442,820.303649902344
-69.2139605462823,45.5608591885442,708.393676757812
-69.1805766312595,45.5608591885442,645.28369140625
-69.1471927162367,45.5608591885442,453.593658447266
-69.113808801214,45.5608591885442,393.793670654297
-69.0804248861912,45.5608591885442,460.163665771484
-69.0470409711684,45.5608591885442,322.761474609375
-69.0136570561457,45.5608591885442,324.211456298828
-68.9802731411229,45.5608591885442,228.141464233398
-68.9468892261002,45.5608591885442,232.411468505859
-68.9135053110774,45.5608591885442,207.871459960938
-68.8801213960546,45.5608591885442,182.791458129883
-68.8467374810319,45.5608591885442,185.951461791992
-68.8133535660091,45.5608591885442,202.781463623047
-68.7799696509863,45.5608591885442,191.612747192383
-68.7465857359636,45.5608591885442,187.39274597168
-68.7132018209408,45.5608591885442,155.382751464844
-68.6798179059181,45.5608591885442,141.932754516602
-68.6464339908953,45.5608591885442,156.382751464844
-68.6130500758725,45.5608591885442,168.372741699219
-68.5796661608498,45.5608591885442,151.64274597168
-68.546282245827,45.5608591885442,121.102745056152
-68.5128983308042,45.5608591885442,116.905639648438
-68.4795144157815,45.5608591885442,97.6956405639648
-68.4461305007587,45.5608591885442,129.985641479492
-68.412746585736,45.5608591885442,103.035636901855
-68.3793626707132,45.5608591885442,80.6356430053711
-68.3459787556904,45.5608591885442,110.535636901855
-68.3125948406677,45.5608591885442,129.135635375977
-68.2792109256449,45.5608591885442,110.975639343262
-68.2458270106222,45.5608591885442,101.997016906738
-68.2124430955994,45.5608591885442,100.847015380859
-68.1790591805766,45.5608591885442,108.85701751709
-68.1456752655539,45.5608591885442,107.127021789551
-68.1122913505311,45.5608591885442,98.327018737793
-68.0789074355083,45.5608591885442,142.477020263672
-68.0455235204856,45.5608591885442,152.427017211914
-68.0121396054628,45.5608591885442,181.127014160156
-67.9787556904401,45.5608591885442,199.01969909668
-67.9453717754173,45.5608591885442,151.069702148438
-67.9119878603945,45.5608591885442,164.129699707031
-67.8786039453718,45.5608591885442,138.529693603516
-67.845220030349,45.5608591885442,128.809707641602
-67.8118361153263,45.5608591885442,129.19970703125
-67.7784522003035,45.5608591885442,153.539703369141
-67.7450682852807,45.5608591885442,143.589706420898
-67.711684370258,45.5608591885442,148.083755493164
-67.6783004552352,45.5608591885442,130.613754272461
-67.6449165402124,45.5608591885442,122.893753051758
-67.6115326251897,45.5608591885442,161.833755493164
-67.5781487101669,45.5608591885442,192.43376159668
-67.5447647951442,45.5608591885442,167.893753051758
-67.5113808801214,45.5608591885442,145.643753051758
-67.4779969650986,45.5608591885442,122.873756408691
-67.4446130500759,45.5608591885442,122.119201660156
-67.4112291350531,45.5608591885442,121.099197387695
-67.3778452200304,45.5608591885442,140.649200439453
-67.3444613050076,45.5608591885442,138.699203491211
-67.3110773899848,45.5608591885442,130.399200439453
-67.2776934749621,45.5608591885442,134.819198608398
-67.2443095599393,45.5608591885442,148.419204711914
-67.2109256449165,45.5608591885442,147.289199829102
-67.1775417298938,45.5608591885442,130.028167724609
-67.144157814871,45.5608591885442,114.288162231445
-67.1107738998483,45.5608591885442,86.2881622314453
-67.0773899848255,45.5608591885442,112.638160705566
-67.0440060698027,45.5608591885442,126.908164978027
-67.01062215478,45.5608591885442,118.548164367676
-66.9772382397572,45.5608591885442,136.548156738281
-66.9438543247344,45.5608591885442,141.508163452148
-66.9104704097117,45.5608591885442,129.715530395508
-66.8770864946889,45.5608591885442,117.755531311035
-66.8437025796662,45.5608591885442,127.015533447266
-66.8103186646434,45.5608591885442,137.825531005859
-66.7769347496206,45.5608591885442,145.475540161133
-66.7435508345979,45.5608591885442,147.605529785156
-66.7101669195751,45.5608591885442,144.175537109375
-66.6767830045523,45.5608591885442,149.495529174805
-66.6433990895296,45.5608591885442,143.988739013672
-66.6100151745068,45.5608591885442,79.4487457275391
-66.5766312594841,45.5608591885442,89.1387481689453
-66.5432473444613,45.5608591885442,115.258743286133
-66.5098634294385,45.5608591885442,57.9587478637695
-66.4764795144158,45.5608591885442,88.6687469482422
-66.443095599393,45.5608591885442,126.188743591309
-66.4097116843703,45.5608591885442,170.688751220703
-66.3763277693475,45.5608591885442,147.990539550781
-66.3429438543247,45.5608591885442,120.89054107666
-66.309559939302,45.5608591885442,67.6305465698242
-66.2761760242792,45.5608591885442,101.680541992188
-66.2427921092565,45.5608591885442,123.350540161133
-66.2094081942337,45.5608591885442,118.690544128418
-66.1760242792109,45.5608591885442,117.630546569824
-66.1426403641882,45.5608591885442,133.070541381836
-66.1092564491654,45.5608591885442,80.2831497192383
-66.0758725341426,45.5608591885442,106.353149414062
-66.0424886191199,45.5608591885442,46.8831520080566
-66.0091047040971,45.5608591885442,9.27315139770508
-65.9757207890744,45.5608591885442,39.7431526184082
-65.9423368740516,45.5608591885442,83.4531478881836
-65.9089529590288,45.5608591885442,105.40315246582
-65.8755690440061,45.5608591885442,70.9931488037109
-65.8421851289833,45.5608591885442,77.6873779296875
-65.8088012139605,45.5608591885442,38.4773788452148
-65.7754172989378,45.5608591885442,38.9573783874512
-65.742033383915,45.5608591885442,57.4573783874512
-65.7086494688923,45.5608591885442,155.897384643555
-65.6752655538695,45.5608591885442,201.037384033203
-65.6418816388467,45.5608591885442,167.47737121582
-65.608497723824,45.5608591885442,146.177383422852
-65.5751138088012,45.5608591885442,156.898956298828
-65.5417298937785,45.5608591885442,147.128952026367
-65.5083459787557,45.5608591885442,208.908950805664
-65.4749620637329,45.5608591885442,309.528961181641
-65.4415781487102,45.5608591885442,324.118957519531
-65.4081942336874,45.5608591885442,332.638946533203
-65.3748103186646,45.5608591885442,342.588958740234
-65.3414264036419,45.5608591885442,290.458953857422
-65.3080424886191,45.5608591885442,232.729995727539
-65.2746585735964,45.5608591885442,226.399993896484
-65.2412746585736,45.5608591885442,245.729995727539
-65.2078907435508,45.5608591885442,242.770004272461
-65.1745068285281,45.5608591885442,256.549987792969
-65.1411229135053,45.5608591885442,207.75
-65.1077389984825,45.5608591885442,240.839996337891
-65.0743550834598,45.5608591885442,201.559997558594
-65.040971168437,45.5608591885442,200.357498168945
-65.0075872534143,45.5608591885442,67.3675003051758
-64.9742033383915,45.5608591885442,8.06750106811523
-64.9408194233687,45.5608591885442,-21.502498626709
-64.907435508346,45.5608591885442,-22.1424980163574
-64.8740515933232,45.5608591885442,-26.0524978637695
-64.8406676783005,45.5608591885442,-37.4025001525879
-64.8072837632777,45.5608591885442,-42.0625
-64.7738998482549,45.5608591885442,-44.8125
-64.7405159332322,45.5608591885442,-43.2124977111816
-64.7071320182094,45.5608591885442,-18.6424999237061
-64.6737481031867,45.5608591885442,6.5575008392334
-64.6403641881639,45.5608591885442,57.7574996948242
-64.6069802731411,45.5608591885442,102.077499389648
-64.5735963581184,45.5608591885442,101.227500915527
-64.5402124430956,45.5608591885442,112.347503662109
-64.5068285280728,45.5608591885442,95.6175003051758
-64.4734446130501,45.5608591885442,97.1074981689453
-64.4400606980273,45.5608591885442,106.017501831055
-64.4066767830046,45.5608591885442,99.7275009155273
-64.3732928679818,45.5608591885442,89.3274993896484
-64.339908952959,45.5608591885442,36.747501373291
-64.3065250379363,45.5608591885442,59.4075012207031
-64.2731411229135,45.5608591885442,57.497501373291
-64.2397572078907,45.5608591885442,97.3496780395508
-64.206373292868,45.5608591885442,102.349678039551
-64.1729893778452,45.5608591885442,141.099670410156
-64.1396054628225,45.5608591885442,169.129684448242
-64.1062215477997,45.5608591885442,213.439682006836
-64.0728376327769,45.5608591885442,262.1796875
-64.0394537177542,45.5608591885442,239.809677124023
-64.0060698027314,45.5608591885442,275.829681396484
-63.9726858877086,45.5608591885442,281.310546875
-63.9393019726859,45.5608591885442,208.790542602539
-63.9059180576631,45.5608591885442,264.330535888672
-63.8725341426404,45.5608591885442,282.430541992188
-63.8391502276176,45.5608591885442,267.080535888672
-63.8057663125948,45.5608591885442,239.22053527832
-63.7723823975721,45.5608591885442,236.290542602539
-63.7389984825493,45.5608591885442,259.740539550781
-63.7056145675266,45.5608591885442,223.740478515625
-63.6722306525038,45.5608591885442,256.360473632812
-63.638846737481,45.5608591885442,301.540466308594
-63.6054628224583,45.5608591885442,303.630462646484
-63.5720789074355,45.5608591885442,319.990478515625
-63.5386949924127,45.5608591885442,237.860473632812
-63.50531107739,45.5608591885442,289.610473632812
-63.4719271623672,45.5608591885442,296.160461425781
-63.4385432473445,45.5608591885442,260.341888427734
-63.4051593323217,45.5608591885442,271.741882324219
-63.3717754172989,45.5608591885442,271.851867675781
-63.3383915022762,45.5608591885442,262.571868896484
-63.3050075872534,45.5608591885442,284.371887207031
-63.2716236722307,45.5608591885442,257.381866455078
-63.2382397572079,45.5608591885442,267.411865234375
-63.2048558421851,45.5608591885442,263.251892089844
-63.1714719271624,45.5608591885442,257.46875
-63.1380880121396,45.5608591885442,229.138748168945
-63.1047040971168,45.5608591885442,196.498748779297
-63.0713201820941,45.5608591885442,226.078750610352
-63.0379362670713,45.5608591885442,235.688751220703
-63.0045523520486,45.5608591885442,258.73876953125
-62.9711684370258,45.5608591885442,273.328765869141
-62.937784522003,45.5608591885442,241.858749389648
-62.9044006069803,45.5608591885442,122.81494140625
-62.8710166919575,45.5608591885442,67.31494140625
-62.8376327769348,45.5608591885442,72.2449417114258
-62.804248861912,45.5608591885442,109.994941711426
-62.7708649468892,45.5608591885442,67.6449432373047
-62.7374810318665,45.5608591885442,33.2149429321289
-62.7040971168437,45.5608591885442,70.1249389648438
-62.6707132018209,45.5608591885442,61.9449424743652
-62.6373292867982,45.5608591885442,36.5825004577637
-62.6039453717754,45.5608591885442,62.3724975585938
-62.5705614567527,45.5608591885442,101.8125
-62.5371775417299,45.5608591885442,122.972496032715
-62.5037936267071,45.5608591885442,63.002498626709
-62.4704097116844,45.5608591885442,134.3125
-62.4370257966616,45.5608591885442,125.512496948242
-62.4036418816388,45.5608591885442,151.442504882812
