species,year,n_seasons,annual_anomaly,tmin_used,tmax_used
OFFSHORE HAKE,2023,2,37.49349278978584,7.372000000000001,12.947000000000001
OFFSHORE HAKE,2024,2,33.718214681392475,7.372000000000001,12.947000000000001
POLLOCK,1959,2,0,4.48,9.8
POLLOCK,1960,2,2.315232034283653,4.48,9.8
POLLOCK,1961,2,-3.2351934316437934,4.48,9.8
POLLOCK,1962,2,-4.938871891611939,4.48,9.8
POLLOCK,1963,2,9.738399861345684,4.48,9.8
POLLOCK,1964,2,5.61695175261525,4.48,9.8
POLLOCK,1965,2,-6.543733838905098,4.48,9.8
POLLOCK,1966,2,1.733332404496963,4.48,9.8
POLLOCK,1967,2,-5.432108628160648,4.48,9.8
POLLOCK,1968,2,-9.632610211451748,4.48,9.8
POLLOCK,1969,2,-11.340847405078406,4.48,9.8
POLLOCK,1970,2,4.166976316688448,4.48,9.8
POLLOCK,1971,2,1.2931073775906015,4.48,9.8
POLLOCK,1972,2,7.8768045510155815,4.48,9.8
POLLOCK,1973,2,4.173561344477434,4.48,9.8
POLLOCK,1974,2,-2.0166800996507703,4.48,9.8
POLLOCK,1975,2,7.215156928427248,4.48,9.8
POLLOCK,1976,2,1.0729839475287832,4.48,9.8
POLLOCK,1977,2,0.5399190845840707,4.48,9.8
POLLOCK,1978,2,-0.9174678810173731,4.48,9.8
POLLOCK,1979,2,-3.8087389016737347,4.48,9.8
POLLOCK,1980,2,-7.017630714073022,4.48,9.8
POLLOCK,1981,2,-1.480956407136361,4.48,9.8
POLLOCK,1982,2,0.09983930767555194,4.48,9.8
POLLOCK,1983,2,9.119893761725706,4.48,9.8
POLLOCK,1984,2,7.8159079257823265,4.48,9.8
POLLOCK,1985,2,1.1496430810420293,4.48,9.8
POLLOCK,1986,2,7.871699554777294,4.48,9.8
POLLOCK,1987,2,-3.1294810297466853,4.48,9.8
POLLOCK,1988,2,8.479234291040399,4.48,9.8
POLLOCK,1989,2,-4.676078893434692,4.48,9.8
POLLOCK,1990,2,4.99714355397748,4.48,9.8
POLLOCK,1991,2,1.500417948611826,4.48,9.8
POLLOCK,1992,2,-1.6801443662351403,4.48,9.8
POLLOCK,1993,2,-10.050165080748897,4.48,9.8
POLLOCK,1994,2,5.82569624696778,4.48,9.8
POLLOCK,1995,2,12.271721496009718,4.48,9.8
POLLOCK,1996,2,14.634554489665717,4.48,9.8
POLLOCK,1997,2,15.733265608626326,4.48,9.8
POLLOCK,1998,2,19.019748594981507,4.48,9.8
POLLOCK,1999,2,1.4581224671257331,4.48,9.8
POLLOCK,2000,2,17.50492723991846,4.48,9.8
POLLOCK,2001,2,15.22880091995475,4.48,9.8
POLLOCK,2002,2,14.159375251445695,4.48,9.8
POLLOCK,2003,2,0.6651036089525064,4.48,9.8
POLLOCK,2004,2,-6.800859914346617,4.48,9.8
POLLOCK,2005,2,0.6742888790272303,4.48,9.8
POLLOCK,2006,2,16.801614868419605,4.48,9.8
POLLOCK,2007,2,10.144167095706223,4.48,9.8
POLLOCK,2008,2,17.79630403994649,4.48,9.8
POLLOCK,2009,2,-2.034796327236691,4.48,9.8
POLLOCK,2010,2,11.425224212699263,4.48,9.8
POLLOCK,2011,2,17.37638004334876,4.48,9.8
POLLOCK,2012,2,0.35703364696784945,4.48,9.8
POLLOCK,2013,2,-9.64537251815291,4.48,9.8
POLLOCK,2014,2,-15.98561732818375,4.48,9.8
POLLOCK,2015,2,-6.732033150817145,4.48,9.8
POLLOCK,2016,2,-11.5073024697137,4.48,9.8
POLLOCK,2017,2,3.621641591037303,4.48,9.8
POLLOCK,2018,2,-6.503559534440612,4.48,9.8
POLLOCK,2019,2,-34.27163600682635,4.48,9.8
POLLOCK,2020,2,1.6607228779050587,4.48,9.8
POLLOCK,2022,2,-5.092142354810619,4.48,9.8
POLLOCK,2023,2,-6.841811811436273,4.48,9.8
POLLOCK,2024,2,12.195614304873004,4.48,9.8
RED HAKE,1959,2,0,4.9,12.77
RED HAKE,1960,2,-7.2403908680119144,4.9,12.77
RED HAKE,1961,2,-6.9864534961879485,4.9,12.77
RED HAKE,1962,2,-9.675030016465868,4.9,12.77
RED HAKE,1963,2,-0.5759292986390818,4.9,12.77
RED HAKE,1964,2,1.7710572771776043,4.9,12.77
RED HAKE,1965,2,0.65966711715663,4.9,12.77
RED HAKE,1966,2,5.187305788361641,4.9,12.77
RED HAKE,1967,2,2.7499011110524805,4.9,12.77
RED HAKE,1968,2,-5.554755626306303,4.9,12.77
RED HAKE,1969,2,-18.64227501874352,4.9,12.77
RED HAKE,1970,2,8.815656132958196,4.9,12.77
RED HAKE,1971,2,-2.747522849486984,4.9,12.77
RED HAKE,1972,2,5.122551631827747,4.9,12.77
RED HAKE,1973,2,-1.412906143349062,4.9,12.77
RED HAKE,1974,2,9.274335532095165,4.9,12.77
RED HAKE,1975,2,5.487888614178516,4.9,12.77
RED HAKE,1976,2,23.50160325393135,4.9,12.77
RED HAKE,1977,2,-6.287251621838465,4.9,12.77
RED HAKE,1978,2,-6.890033051028183,4.9,12.77
RED HAKE,1979,2,-0.4573016865405606,4.9,12.77
RED HAKE,1980,2,5.010067720350449,4.9,12.77
RED HAKE,1981,2,1.0511460628723057,4.9,12.77
RED HAKE,1982,2,-13.888961636241874,4.9,12.77
RED HAKE,1983,2,6.1141638907699445,4.9,12.77
RED HAKE,1984,2,11.037892747870373,4.9,12.77
RED HAKE,1985,2,-0.6937158777399759,4.9,12.77
RED HAKE,1986,2,-2.9816595818328224,4.9,12.77
RED HAKE,1987,2,-3.869167338427374,4.9,12.77
RED HAKE,1988,2,8.059319649135915,4.9,12.77
RED HAKE,1989,2,-3.051585114710207,4.9,12.77
RED HAKE,1990,2,11.194391142104294,4.9,12.77
RED HAKE,1991,2,7.110450807376708,4.9,12.77
RED HAKE,1992,2,1.4003178060932413,4.9,12.77
RED HAKE,1993,2,-3.2911881050684713,4.9,12.77
RED HAKE,1994,2,-3.9868688711737974,4.9,12.77
RED HAKE,1995,2,4.391987574291676,4.9,12.77
RED HAKE,1996,2,13.81061972989491,4.9,12.77
RED HAKE,1997,2,15.007382363531903,4.9,12.77
RED HAKE,1998,2,28.00957617083165,4.9,12.77
RED HAKE,1999,2,-3.805819875677848,4.9,12.77
RED HAKE,2000,2,25.091500145789283,4.9,12.77
RED HAKE,2001,2,2.9735723794558027,4.9,12.77
RED HAKE,2002,2,11.461020783836489,4.9,12.77
RED HAKE,2003,2,3.4658204384744806,4.9,12.77
RED HAKE,2004,2,-6.6835369734593755,4.9,12.77
RED HAKE,2005,2,-2.160841302876591,4.9,12.77
RED HAKE,2006,2,11.373267535565404,4.9,12.77
RED HAKE,2007,2,18.812508759870724,4.9,12.77
RED HAKE,2008,2,17.348590139851822,4.9,12.77
RED HAKE,2009,2,-6.761350371038418,4.9,12.77
RED HAKE,2010,2,9.08358525125719,4.9,12.77
RED HAKE,2011,2,6.471789172837106,4.9,12.77
RED HAKE,2012,2,6.158273840350915,4.9,12.77
RED HAKE,2013,2,6.109042522316351,4.9,12.77
RED HAKE,2014,2,-8.996388248343948,4.9,12.77
RED HAKE,2015,2,-12.265206759289214,4.9,12.77
RED HAKE,2016,2,-0.47393759132464197,4.9,12.77
RED HAKE,2017,2,2.2726976393244698,4.9,12.77
RED HAKE,2018,2,10.999190372822227,4.9,12.77
RED HAKE,2019,2,-5.159513398303197,4.9,12.77
RED HAKE,2020,2,14.144967423809504,4.9,12.77
RED HAKE,2022,2,0.9189793806698745,4.9,12.77
RED HAKE,2023,2,17.689487776136346,4.9,12.77
RED HAKE,2024,2,13.758382544134165,4.9,12.77
ROSETTE SKATE,1959,2,0,9.14,14.33
ROSETTE SKATE,1960,2,9.03473733250518,9.14,14.33
ROSETTE SKATE,1961,2,-3.3495923125170535,9.14,14.33
ROSETTE SKATE,1962,2,29.35405009417608,9.14,14.33
ROSETTE SKATE,1963,2,27.147447210203104,9.14,14.33
ROSETTE SKATE,1964,2,13.018383947533884,9.14,14.33
ROSETTE SKATE,1965,2,5.035669233039762,9.14,14.33
ROSETTE SKATE,1966,2,-18.483206608152162,9.14,14.33
ROSETTE SKATE,1967,2,20.47454450370177,9.14,14.33
ROSETTE SKATE,1968,2,14.71183317250172,9.14,14.33
ROSETTE SKATE,1969,2,5.214184695237577,9.14,14.33
ROSETTE SKATE,1970,2,37.60633197330362,9.14,14.33
ROSETTE SKATE,1971,2,19.786278475185476,9.14,14.33
ROSETTE SKATE,1972,2,40.163605237113295,9.14,14.33
ROSETTE SKATE,1973,2,15.340931392415463,9.14,14.33
ROSETTE SKATE,1974,2,56.25315812156371,9.14,14.33
ROSETTE SKATE,1975,2,18.15007125037048,9.14,14.33
ROSETTE SKATE,1976,2,64.4999837100062,9.14,14.33
ROSETTE SKATE,1977,2,19.778241028750948,9.14,14.33
ROSETTE SKATE,1978,2,36.92304325291358,9.14,14.33
ROSETTE SKATE,1979,2,39.262062184826696,9.14,14.33
ROSETTE SKATE,1980,2,29.908483326562184,9.14,14.33
ROSETTE SKATE,1981,2,29.522370409520143,9.14,14.33
ROSETTE SKATE,1982,2,21.663553609119695,9.14,14.33
ROSETTE SKATE,1983,2,31.83494968821163,9.14,14.33
ROSETTE SKATE,1984,2,21.39750437504734,9.14,14.33
ROSETTE SKATE,1985,2,39.59783214503491,9.14,14.33
ROSETTE SKATE,1986,2,20.669415966670215,9.14,14.33
ROSETTE SKATE,1987,2,13.859606554802816,9.14,14.33
ROSETTE SKATE,1988,2,32.11166978983146,9.14,14.33
ROSETTE SKATE,1989,2,34.53309737255801,9.14,14.33
ROSETTE SKATE,1990,2,64.03240753441418,9.14,14.33
ROSETTE SKATE,1991,2,31.515876731608536,9.14,14.33
ROSETTE SKATE,1992,2,57.62696075619504,9.14,14.33
ROSETTE SKATE,1993,2,26.293536598118628,9.14,14.33
ROSETTE SKATE,1994,2,41.865368921673586,9.14,14.33
ROSETTE SKATE,1995,2,53.04507554998293,9.14,14.33
ROSETTE SKATE,1996,2,-6.132251757848316,9.14,14.33
ROSETTE SKATE,1997,2,56.32481332576206,9.14,14.33
ROSETTE SKATE,1998,2,-9.944326610712935,9.14,14.33
ROSETTE SKATE,1999,2,15.64606903379871,9.14,14.33
ROSETTE SKATE,2000,2,59.197011666462366,9.14,14.33
ROSETTE SKATE,2001,2,14.192658843857352,9.14,14.33
ROSETTE SKATE,2002,2,49.504348782290016,9.14,14.33
ROSETTE SKATE,2003,2,8.695939169715146,9.14,14.33
ROSETTE SKATE,2004,2,-1.51100940502009,9.14,14.33
ROSETTE SKATE,2005,2,21.052455577988646,9.14,14.33
ROSETTE SKATE,2006,2,50.26290331667956,9.14,14.33
ROSETTE SKATE,2007,2,-12.008129605068412,9.14,14.33
ROSETTE SKATE,2008,2,41.33723136422096,9.14,14.33
ROSETTE SKATE,2009,2,19.935230279122784,9.14,14.33
ROSETTE SKATE,2010,2,26.65610938795711,9.14,14.33
ROSETTE SKATE,2011,2,30.68946810121728,9.14,14.33
ROSETTE SKATE,2012,2,34.703194898255575,9.14,14.33
ROSETTE SKATE,2013,2,26.10999671266044,9.14,14.33
ROSETTE SKATE,2014,2,1.0580048654263976,9.14,14.33
ROSETTE SKATE,2015,2,2.20748252244136,9.14,14.33
ROSETTE SKATE,2016,2,30.549142419671632,9.14,14.33
ROSETTE SKATE,2017,2,17.312405203733825,9.14,14.33
ROSETTE SKATE,2018,2,23.60530665022508,9.14,14.33
ROSETTE SKATE,2019,2,-19.636848618425752,9.14,14.33
ROSETTE SKATE,2020,2,51.342737699607305,9.14,14.33
ROSETTE SKATE,2022,2,35.07212068603534,9.14,14.33
ROSETTE SKATE,2023,2,42.108710278507026,9.14,14.33
ROSETTE SKATE,2024,2,-23.426566956914982,9.14,14.33
SEA SCALLOP,1959,2,0,4.9,13.461000000000004
SEA SCALLOP,1960,2,-6.103091674455101,4.9,13.461000000000004
SEA SCALLOP,1961,2,-10.245549441584956,4.9,13.461000000000004
SEA SCALLOP,1962,2,-8.35563294399391,4.9,13.461000000000004
SEA SCALLOP,1963,2,-0.2589977506140144,4.9,13.461000000000004
SEA SCALLOP,1964,2,1.1473284223855131,4.9,13.461000000000004
SEA SCALLOP,1965,2,-0.528653058620101,4.9,13.461000000000004
SEA SCALLOP,1966,2,4.508351899999255,4.9,13.461000000000004
SEA SCALLOP,1967,2,1.6595329310734641,4.9,13.461000000000004
SEA SCALLOP,1968,2,-9.311964262779007,4.9,13.461000000000004
SEA SCALLOP,1969,2,-14.6326631257444,4.9,13.461000000000004
SEA SCALLOP,1970,2,11.765154831454595,4.9,13.461000000000004
SEA SCALLOP,1971,2,-2.8278792136509168,4.9,13.461000000000004
SEA SCALLOP,1972,2,11.338812985681727,4.9,13.461000000000004
SEA SCALLOP,1973,2,2.7276422628604706,4.9,13.461000000000004
SEA SCALLOP,1974,2,18.426789749704298,4.9,13.461000000000004
SEA SCALLOP,1975,2,9.182964786270347,4.9,13.461000000000004
SEA SCALLOP,1976,2,33.04331424174079,4.9,13.461000000000004
SEA SCALLOP,1977,2,-6.533686304696403,4.9,13.461000000000004
SEA SCALLOP,1978,2,-3.554074380920767,4.9,13.461000000000004
SEA SCALLOP,1979,2,-0.353369696453278,4.9,13.461000000000004
SEA SCALLOP,1980,2,4.2378169317987044,4.9,13.461000000000004
SEA SCALLOP,1981,2,3.4270106569123584,4.9,13.461000000000004
SEA SCALLOP,1982,2,-12.181974380689233,4.9,13.461000000000004
SEA SCALLOP,1983,2,10.202115125249122,4.9,13.461000000000004
SEA SCALLOP,1984,2,13.149272744163468,4.9,13.461000000000004
SEA SCALLOP,1985,2,4.1407700006596,4.9,13.461000000000004
SEA SCALLOP,1986,2,6.451428917787524,4.9,13.461000000000004
SEA SCALLOP,1987,2,-0.18119208986320245,4.9,13.461000000000004
SEA SCALLOP,1988,2,12.838006812568466,4.9,13.461000000000004
SEA SCALLOP,1989,2,1.1565998879399046,4.9,13.461000000000004
SEA SCALLOP,1990,2,17.05651486724537,4.9,13.461000000000004
SEA SCALLOP,1991,2,15.018795194275867,4.9,13.461000000000004
SEA SCALLOP,1992,2,4.047332659867294,4.9,13.461000000000004
SEA SCALLOP,1993,2,-2.967606132441432,4.9,13.461000000000004
SEA SCALLOP,1994,2,4.534285254907658,4.9,13.461000000000004
SEA SCALLOP,1995,2,14.84687596088969,4.9,13.461000000000004
SEA SCALLOP,1996,2,13.13298313448972,4.9,13.461000000000004
SEA SCALLOP,1997,2,24.518815215355033,4.9,13.461000000000004
SEA SCALLOP,1998,2,31.763250741442548,4.9,13.461000000000004
SEA SCALLOP,1999,2,4.017515384301596,4.9,13.461000000000004
SEA SCALLOP,2000,2,32.90856531034605,4.9,13.461000000000004
SEA SCALLOP,2001,2,8.583796235356743,4.9,13.461000000000004
SEA SCALLOP,2002,2,23.02784053909214,4.9,13.461000000000004
SEA SCALLOP,2003,2,4.197522598181621,4.9,13.461000000000004
SEA SCALLOP,2004,2,-11.47672362950442,4.9,13.461000000000004
SEA SCALLOP,2005,2,-3.9030400623016064,4.9,13.461000000000004
SEA SCALLOP,2006,2,19.386960137543,4.9,13.461000000000004
SEA SCALLOP,2007,2,19.398120620401073,4.9,13.461000000000004
SEA SCALLOP,2008,2,21.809114536842202,4.9,13.461000000000004
SEA SCALLOP,2009,2,-3.190243611000696,4.9,13.461000000000004
SEA SCALLOP,2010,2,18.67330422195903,4.9,13.461000000000004
SEA SCALLOP,2011,2,13.315121665885144,4.9,13.461000000000004
SEA SCALLOP,2012,2,16.449575574216297,4.9,13.461000000000004
SEA SCALLOP,2013,2,12.324769190508142,4.9,13.461000000000004
SEA SCALLOP,2014,2,-5.328315132595961,4.9,13.461000000000004
SEA SCALLOP,2015,2,-8.849743673450902,4.9,13.461000000000004
SEA SCALLOP,2016,2,11.824502757682005,4.9,13.461000000000004
SEA SCALLOP,2017,2,7.563198388409319,4.9,13.461000000000004
SEA SCALLOP,2018,2,16.904191611999963,4.9,13.461000000000004
SEA SCALLOP,2019,2,-0.6082374432977389,4.9,13.461000000000004
SEA SCALLOP,2020,2,24.668828215620792,4.9,13.461000000000004
SEA SCALLOP,2022,2,14.460657008136252,4.9,13.461000000000004
SEA SCALLOP,2023,2,26.663226666941895,4.9,13.461000000000004
SEA SCALLOP,2024,2,16.826591895505047,4.9,13.461000000000004
SILVER HAKE,1959,2,0,5,13.597999999999992
SILVER HAKE,1960,2,-7.929860271111494,5,13.597999999999992
SILVER HAKE,1961,2,-10.304059195589772,5,13.597999999999992
SILVER HAKE,1962,2,-10.23704464792877,5,13.597999999999992
SILVER HAKE,1963,2,-1.3779763426734917,5,13.597999999999992
SILVER HAKE,1964,2,0.951151719227326,5,13.597999999999992
SILVER HAKE,1965,2,0.38521618728822915,5,13.597999999999992
SILVER HAKE,1966,2,3.639971844152484,5,13.597999999999992
SILVER HAKE,1967,2,0.7952458147852042,5,13.597999999999992
SILVER HAKE,1968,2,-7.649238373465245,5,13.597999999999992
SILVER HAKE,1969,2,-15.553849864570104,5,13.597999999999992
SILVER HAKE,1970,2,8.462126221971829,5,13.597999999999992
SILVER HAKE,1971,2,-1.3172354752234554,5,13.597999999999992
SILVER HAKE,1972,2,8.046653637045353,5,13.597999999999992
SILVER HAKE,1973,2,1.6890168099979093,5,13.597999999999992
SILVER HAKE,1974,2,16.067247532877744,5,13.597999999999992
SILVER HAKE,1975,2,6.778530413750005,5,13.597999999999992
SILVER HAKE,1976,2,26.566070744365405,5,13.597999999999992
SILVER HAKE,1977,2,-4.1658235264064984,5,13.597999999999992
SILVER HAKE,1978,2,-4.834126457688583,5,13.597999999999992
SILVER HAKE,1979,2,-0.5112647502656387,5,13.597999999999992
SILVER HAKE,1980,2,4.392018703886734,5,13.597999999999992
SILVER HAKE,1981,2,0.9096926645595289,5,13.597999999999992
SILVER HAKE,1982,2,-11.996322611170058,5,13.597999999999992
SILVER HAKE,1983,2,9.639238565232233,5,13.597999999999992
SILVER HAKE,1984,2,11.259605699535456,5,13.597999999999992
SILVER HAKE,1985,2,1.4929865435041734,5,13.597999999999992
SILVER HAKE,1986,2,1.9890265146994466,5,13.597999999999992
SILVER HAKE,1987,2,-2.4086890166101114,5,13.597999999999992
SILVER HAKE,1988,2,9.049700619330636,5,13.597999999999992
SILVER HAKE,1989,2,-0.6318839059520798,5,13.597999999999992
SILVER HAKE,1990,2,13.28928946516558,5,13.597999999999992
SILVER HAKE,1991,2,11.600416082575407,5,13.597999999999992
SILVER HAKE,1992,2,1.023432659763742,5,13.597999999999992
SILVER HAKE,1993,2,-1.14417891238746,5,13.597999999999992
SILVER HAKE,1994,2,3.8734619168518094,5,13.597999999999992
SILVER HAKE,1995,2,12.746706640118106,5,13.597999999999992
SILVER HAKE,1996,2,9.366361973847347,5,13.597999999999992
SILVER HAKE,1997,2,19.141203137300067,5,13.597999999999992
SILVER HAKE,1998,2,23.84975531808641,5,13.597999999999992
SILVER HAKE,1999,2,2.725140247482358,5,13.597999999999992
SILVER HAKE,2000,2,26.619467498216366,5,13.597999999999992
SILVER HAKE,2001,2,7.098792162075213,5,13.597999999999992
SILVER HAKE,2002,2,17.68756924251923,5,13.597999999999992
SILVER HAKE,2003,2,3.840477056205984,5,13.597999999999992
SILVER HAKE,2004,2,-8.810169762675095,5,13.597999999999992
SILVER HAKE,2005,2,-1.7100899215280805,5,13.597999999999992
SILVER HAKE,2006,2,14.83196457892764,5,13.597999999999992
SILVER HAKE,2007,2,14.8909012945509,5,13.597999999999992
SILVER HAKE,2008,2,16.028295376174043,5,13.597999999999992
SILVER HAKE,2009,2,-4.536110096802403,5,13.597999999999992
SILVER HAKE,2010,2,16.56676527232743,5,13.597999999999992
SILVER HAKE,2011,2,9.357377743142465,5,13.597999999999992
SILVER HAKE,2012,2,12.863043380395098,5,13.597999999999992
SILVER HAKE,2013,2,10.343756912633978,5,13.597999999999992
SILVER HAKE,2014,2,-7.412317826024413,5,13.597999999999992
SILVER HAKE,2015,2,-11.034574592726536,5,13.597999999999992
SILVER HAKE,2016,2,8.577283176528013,5,13.597999999999992
SILVER HAKE,2017,2,5.208181914591108,5,13.597999999999992
SILVER HAKE,2018,2,13.988467412538952,5,13.597999999999992
SILVER HAKE,2019,2,-5.035253246368839,5,13.597999999999992
SILVER HAKE,2020,2,19.01290527714903,5,13.597999999999992
SILVER HAKE,2022,2,8.248764628001624,5,13.597999999999992
SILVER HAKE,2023,2,18.23575683241323,5,13.597999999999992
SILVER HAKE,2024,2,9.427326955475522,5,13.597999999999992
SMOOTH SKATE,1959,2,0,5,9.36
SMOOTH SKATE,1960,2,-6.42617724730745,5,9.36
SMOOTH SKATE,1961,2,-12.002701926757481,5,9.36
SMOOTH SKATE,1962,2,-22.735975318663918,5,9.36
SMOOTH SKATE,1963,2,11.689126503067683,5,9.36
SMOOTH SKATE,1964,2,13.785019053207094,5,9.36
SMOOTH SKATE,1965,2,7.744272013079538,5,9.36
SMOOTH SKATE,1966,2,9.481035596926361,5,9.36
SMOOTH SKATE,1967,2,-0.46538538246169026,5,9.36
SMOOTH SKATE,1968,2,-15.695871198980939,5,9.36
SMOOTH SKATE,1969,2,-32.20202401457211,5,9.36
SMOOTH SKATE,1970,2,8.19062575796238,5,9.36
SMOOTH SKATE,1971,2,3.9559399484906805,5,9.36
SMOOTH SKATE,1972,2,10.140752705354174,5,9.36
SMOOTH SKATE,1973,2,3.226432274469232,5,9.36
SMOOTH SKATE,1974,2,3.154857269142724,5,9.36
SMOOTH SKATE,1975,2,-7.1388657431919,5,9.36
SMOOTH SKATE,1976,2,-5.022038965707111,5,9.36
SMOOTH SKATE,1977,2,-2.6899764361148897,5,9.36
SMOOTH SKATE,1978,2,-0.8587119278380868,5,9.36
SMOOTH SKATE,1979,2,-4.9290683409644345,5,9.36
SMOOTH SKATE,1980,2,-14.339456639593791,5,9.36
SMOOTH SKATE,1981,2,-18.02639188868168,5,9.36
SMOOTH SKATE,1982,2,-7.748375779458968,5,9.36
SMOOTH SKATE,1983,2,10.125904262135137,5,9.36
SMOOTH SKATE,1984,2,9.826215387573896,5,9.36
SMOOTH SKATE,1985,2,-1.510123440853448,5,9.36
SMOOTH SKATE,1986,2,13.760234447591642,5,9.36
SMOOTH SKATE,1987,2,0.33471108744298306,5,9.36
SMOOTH SKATE,1988,2,19.830201729130096,5,9.36
SMOOTH SKATE,1989,2,-1.5022832155033115,5,9.36
SMOOTH SKATE,1990,2,6.2155584101117825,5,9.36
SMOOTH SKATE,1991,2,6.604286680956207,5,9.36
SMOOTH SKATE,1992,2,-12.909294170056576,5,9.36
SMOOTH SKATE,1993,2,-3.2380260149628413,5,9.36
SMOOTH SKATE,1994,2,11.420579064712285,5,9.36
SMOOTH SKATE,1995,2,15.034014493742646,5,9.36
SMOOTH SKATE,1996,2,23.401923670965516,5,9.36
SMOOTH SKATE,1997,2,22.043536545855318,5,9.36
SMOOTH SKATE,1998,2,19.71668599779376,5,9.36
SMOOTH SKATE,1999,2,-0.08075127803644477,5,9.36
SMOOTH SKATE,2000,2,24.946848821899835,5,9.36
SMOOTH SKATE,2001,2,20.91337846785325,5,9.36
SMOOTH SKATE,2002,2,19.984363395200532,5,9.36
SMOOTH SKATE,2003,2,4.669658403095141,5,9.36
SMOOTH SKATE,2004,2,-2.59490439146866,5,9.36
SMOOTH SKATE,2005,2,10.769180250229653,5,9.36
SMOOTH SKATE,2006,2,23.067885685530797,5,9.36
SMOOTH SKATE,2007,2,18.210368505420774,5,9.36
SMOOTH SKATE,2008,2,20.682600578236602,5,9.36
SMOOTH SKATE,2009,2,4.45666936448319,5,9.36
SMOOTH SKATE,2010,2,14.426690810483038,5,9.36
SMOOTH SKATE,2011,2,16.792685996776143,5,9.36
SMOOTH SKATE,2012,2,7.974961573267592,5,9.36
SMOOTH SKATE,2013,2,-19.894906032318744,5,9.36
SMOOTH SKATE,2014,2,-27.70968538479923,5,9.36
SMOOTH SKATE,2015,2,-36.729289767236615,5,9.36
SMOOTH SKATE,2016,2,-28.85205488533657,5,9.36
SMOOTH SKATE,2017,2,-12.099017719687922,5,9.36
SMOOTH SKATE,2018,2,-31.843440691349713,5,9.36
SMOOTH SKATE,2019,2,-65.93890478956875,5,9.36
SMOOTH SKATE,2020,2,-56.62019984411907,5,9.36
SMOOTH SKATE,2022,2,-31.79015526275368,5,9.36
SMOOTH SKATE,2023,2,-54.99994057193957,5,9.36
SMOOTH SKATE,2024,2,18.45442982729915,5,9.36
THORNY SKATE,1959,2,0,4.4,9.700000000000001
THORNY SKATE,1960,2,4.20698888905379,4.4,9.700000000000001
THORNY SKATE,1961,2,1.0211952421231274,4.4,9.700000000000001
THORNY SKATE,1962,2,-4.397572530079941,4.4,9.700000000000001
THORNY SKATE,1963,2,8.393240874953648,4.4,9.700000000000001
THORNY SKATE,1964,2,7.9700759730304895,4.4,9.700000000000001
THORNY SKATE,1965,2,2.1996542885212307,4.4,9.700000000000001
THORNY SKATE,1966,2,6.8874929491373535,4.4,9.700000000000001
THORNY SKATE,1967,2,-1.217209677535223,4.4,9.700000000000001
THORNY SKATE,1968,2,-8.75805253569142,4.4,9.700000000000001
THORNY SKATE,1969,2,-13.071164903431622,4.4,9.700000000000001
THORNY SKATE,1970,2,3.3756076454820487,4.4,9.700000000000001
THORNY SKATE,1971,2,-0.9777281484799119,4.4,9.700000000000001
THORNY SKATE,1972,2,4.3534590854033866,4.4,9.700000000000001
THORNY SKATE,1973,2,0.43078604871166704,4.4,9.700000000000001
THORNY SKATE,1974,2,-6.905358859235079,4.4,9.700000000000001
THORNY SKATE,1975,2,-1.3337656523978154,4.4,9.700000000000001
THORNY SKATE,1976,2,-4.816873452386574,4.4,9.700000000000001
THORNY SKATE,1977,2,-5.8455694439214625,4.4,9.700000000000001
THORNY SKATE,1978,2,-3.426276416995165,4.4,9.700000000000001
THORNY SKATE,1979,2,-3.643228827034747,4.4,9.700000000000001
THORNY SKATE,1980,2,-10.655072346024951,4.4,9.700000000000001
THORNY SKATE,1981,2,-3.985616452913277,4.4,9.700000000000001
THORNY SKATE,1982,2,0.7593623273675263,4.4,9.700000000000001
THORNY SKATE,1983,2,4.3087785761845225,4.4,9.700000000000001
THORNY SKATE,1984,2,4.866138937768184,4.4,9.700000000000001
THORNY SKATE,1985,2,-1.9156488895995238,4.4,9.700000000000001
THORNY SKATE,1986,2,4.260137735596814,4.4,9.700000000000001
THORNY SKATE,1987,2,-2.708069900954598,4.4,9.700000000000001
THORNY SKATE,1988,2,11.069225352360007,4.4,9.700000000000001
THORNY SKATE,1989,2,-6.165411058538254,4.4,9.700000000000001
THORNY SKATE,1990,2,3.8036323021793805,4.4,9.700000000000001
THORNY SKATE,1991,2,-2.5929532741418058,4.4,9.700000000000001
THORNY SKATE,1992,2,-1.9794168121542555,4.4,9.700000000000001
THORNY SKATE,1993,2,-10.518864568903595,4.4,9.700000000000001
THORNY SKATE,1994,2,3.4426670215756303,4.4,9.700000000000001
THORNY SKATE,1995,2,4.9503643586935056,4.4,9.700000000000001
THORNY SKATE,1996,2,23.700605208105458,4.4,9.700000000000001
THORNY SKATE,1997,2,13.062210451438347,4.4,9.700000000000001
THORNY SKATE,1998,2,15.519196550230973,4.4,9.700000000000001
THORNY SKATE,1999,2,-5.2653856108435235,4.4,9.700000000000001
THORNY SKATE,2000,2,12.31040156425206,4.4,9.700000000000001
THORNY SKATE,2001,2,9.535295178958862,4.4,9.700000000000001
THORNY SKATE,2002,2,7.6345711710676625,4.4,9.700000000000001
THORNY SKATE,2003,2,-1.3334695736552789,4.4,9.700000000000001
THORNY SKATE,2004,2,-0.4924688921706064,4.4,9.700000000000001
THORNY SKATE,2005,2,0.6505636962280619,4.4,9.700000000000001
THORNY SKATE,2006,2,13.569618939313372,4.4,9.700000000000001
